PROVINCIA,EMPLEADOS,VENTAS,ENDEUDAMIENTO_CORTO_PLAZO,FONDO_MANIOBRA,FONDOS_PROPIOS,ScoreBinario,DummieConcursoAcreedores,DummieReclamaciones,DummieIncidencias,AñosConstitucion,CNAE_Categorias,$T-Bietápico,$O-Anomaly
CASTELLON,4.000,290774.610,431421.140,-160945.360,-2529.300,0,0,0,0,21.000,18,clúster-8,F
LLEIDA,9.000,1063223.140,153691.220,620070.580,2016111.520,0,0,0,0,15.000,13,clúster-3,F
BIZKAIA,4.000,454507.360,159223.500,-17596.560,2563.260,0,0,0,0,19.000,7,clúster-8,F
BURGOS,1.000,236443.120,248166.990,248888.170,208869.370,0,0,0,0,23.000,7,clúster-7,F
VALENCIA,1.000,0.000,507572.220,2112114.170,9501188.950,0,0,0,0,24.000,12,clúster-6,F
LEON,2.000,102621.090,47871.280,35119.810,8007.640,0,0,0,0,26.000,7,clúster-6,F
HUESCA,0.000,11150.000,319.900,1176692.160,1055797.680,0,0,0,0,24.000,6,clúster-6,F
VALLADOLID,8.000,619233.490,237058.660,75976.450,97897.320,0,0,0,0,33.000,7,clúster-5,F
VALENCIA,5.000,2793866.800,287903.730,1336752.810,1352232.770,0,0,0,0,42.000,7,clúster-5,F
NAVARRA,6.000,710777.300,78911.140,1039849.190,1123240.010,0,0,0,0,52.000,3,clúster-5,F
ALICANTE,0.000,101609.800,89229.240,40886.660,63936.600,0,0,0,0,19.000,7,clúster-8,F
MADRID,2.000,92477.200,76181.340,1471.160,62292.390,0,0,0,0,16.000,13,clúster-4,F
JAEN,1.000,48000.000,5295.560,79623.670,248753.560,0,0,0,0,21.000,14,clúster-8,F
BARCELONA,10.000,987061.070,131036.800,2008580.720,2279154.420,0,0,0,0,24.000,6,clúster-6,F
NAVARRA,1.000,497336.600,76449.990,49442.330,252482.880,0,0,0,0,22.000,6,clúster-7,F
CASTELLON,6.000,310177.270,551344.410,-360584.180,-67467.950,0,0,0,0,28.000,3,clúster-5,F
MADRID,13.000,4207173.540,4163008.790,500248.590,953419.720,0,0,0,0,27.000,4,clúster-6,F
VALENCIA,17.000,2391117.930,347345.730,352295.960,434698.320,0,0,0,0,17.000,13,clúster-4,F
ILLES BALEARS,5.000,467687.590,21270.730,22846.070,185679.910,0,0,0,0,29.000,9,clúster-5,F
NAVARRA,2.000,422805.720,104891.470,157293.900,218376.200,0,0,0,0,26.000,7,clúster-6,F
MALAGA,1.000,2234294.340,291577.890,37876507.310,4665.230,1,0,0,1,16.000,6,clúster-4,T
TARRAGONA,10.000,291680.610,142066.230,114885.910,93371.410,0,0,0,0,15.000,13,clúster-3,F
ALMERIA,38.000,6652494.980,848105.940,338352.910,1052578.240,0,0,0,0,25.000,7,clúster-6,F
CORDOBA,6.000,686692.800,632450.560,-345492.810,216390.000,0,0,0,0,31.000,6,clúster-5,F
MADRID,4.000,0.000,80386.150,290752.360,410252.330,0,0,0,0,34.000,12,clúster-5,F
BARCELONA,67.000,6665000.000,10514000.000,2809000.000,3389000.000,1,0,0,0,56.000,3,clúster-5,F
ILLES BALEARS,67.000,5025185.250,1530780.380,-403129.810,8702770.240,0,0,0,0,29.000,9,clúster-5,F
GIRONA,9.000,1535990.920,439996.440,89251.350,89892.520,0,0,0,0,25.000,6,clúster-6,F
LA RIOJA,0.000,186835.790,24889.270,70346.870,73836.490,0,0,0,0,16.000,14,clúster-4,F
PONTEVEDRA,5.000,680872.780,129981.630,-42604.610,114906.380,0,0,0,0,20.000,3,clúster-8,F
GIRONA,43.000,4066302.080,226116.200,517074.850,391396.250,0,0,0,0,19.000,9,clúster-8,F
CORDOBA,12.000,1669502.900,384028.110,131372.250,192553.260,0,0,0,0,35.000,7,clúster-5,F
VALENCIA,2.000,91866.090,6856.330,-4312.980,-908.660,0,0,0,0,15.000,10,clúster-3,F
PONTEVEDRA,2.000,470636.990,208777.320,477608.630,489105.630,0,0,0,0,16.000,7,clúster-4,F
VALENCIA,4.000,518135.460,171499.070,-17861.480,3223.620,0,0,0,0,25.000,7,clúster-6,F
SANTA CRUZ DE TENERIFE,2.000,248630.360,24788.710,51474.520,120194.030,0,0,0,0,20.000,14,clúster-8,F
ALICANTE,4.000,264317.920,20160.970,38579.710,68173.520,0,0,0,0,24.000,7,clúster-6,F
NAVARRA,5.000,11343.250,21669.640,22209.570,810144.700,0,0,0,0,31.000,12,clúster-5,F
CADIZ,6.000,871978.370,125110.680,410898.280,412085.310,0,0,0,0,24.000,3,clúster-6,F
LUGO,4.000,175875.120,98871.350,-6817.250,-19885.730,0,0,0,0,23.000,9,clúster-7,F
MADRID,2.000,0.000,293663.220,-178979.880,-94171.330,0,0,0,0,19.000,7,clúster-8,F
LLEIDA,7.000,2257493.750,715059.510,201828.260,1423494.860,0,0,0,0,17.000,1,clúster-4,F
CASTELLON,16.000,7039778.860,837676.040,2233856.320,2633044.360,0,0,0,0,18.000,10,clúster-4,F
TOLEDO,13.000,1439908.160,2554642.810,-216002.380,4838263.190,0,0,0,0,34.000,3,clúster-5,F
VALENCIA,8.000,1172971.950,258716.520,252228.570,399862.960,0,0,0,0,16.000,6,clúster-4,F
LLEIDA,1.000,14520.590,54875.930,-10102.980,-11519.970,0,0,0,0,16.000,7,clúster-4,F
VALENCIA,2.000,41280.850,22341.980,-2091.240,-1923.900,0,0,0,0,24.000,6,clúster-6,F
BIZKAIA,17.000,4912445.210,675943.990,625212.560,1584506.250,0,0,0,0,17.000,7,clúster-4,F
ASTURIAS,3.000,50889.290,123697.750,-108454.540,-56166.220,0,0,0,0,20.000,13,clúster-8,F
ARABA,1.000,83483.000,38740.520,-9101.220,44665.120,0,0,0,0,19.000,3,clúster-8,F
CIUDAD REAL,1.000,84628.900,187368.360,-146948.610,-58098.440,0,0,0,0,14.000,9,clúster-3,F
MURCIA,1.000,73653.190,88470.830,125504.430,115019.230,0,0,0,0,23.000,7,clúster-7,F
MADRID,20.000,2059775.800,761403.200,309976.800,622525.070,0,0,0,0,32.000,6,clúster-5,F
VALENCIA,30.000,3370316.910,765025.210,589316.240,510308.950,0,0,0,0,22.000,3,clúster-7,F
PONTEVEDRA,10.000,2919071.440,332810.870,2037775.380,2091571.040,0,0,0,0,17.000,7,clúster-4,F
ALICANTE,6.000,312719.050,42071.120,36764.850,38558.850,0,0,0,0,19.000,8,clúster-8,F
ILLES BALEARS,2.000,222028.610,52393.670,63344.940,67301.970,0,0,0,0,22.000,3,clúster-7,F
ALICANTE,10.000,1226484.510,351687.120,59073.080,83522.590,0,0,0,0,20.000,7,clúster-8,F
SEVILLA,1.000,230669.270,704002.790,-325123.290,1654820.150,0,0,0,0,17.000,12,clúster-4,F
VALENCIA,1.000,44117.740,5444.740,25096.230,28498.230,0,0,0,0,29.000,13,clúster-5,F
PONTEVEDRA,5.000,986377.430,333375.620,60049.360,189693.180,0,0,0,0,17.000,7,clúster-4,F
NAVARRA,14.000,1364578.800,267799.550,450096.580,650415.660,0,0,0,0,37.000,3,clúster-5,F
MADRID,4.000,244028.820,46132.420,-25309.530,-70413.400,0,0,0,0,29.000,7,clúster-5,F
VALENCIA,1.000,30037.500,16433.920,354437.430,530875.110,0,0,0,0,29.000,3,clúster-5,F
GRANADA,7.000,291759.330,17007.740,69682.100,69614.280,0,0,0,0,24.000,13,clúster-6,F
CORDOBA,1.000,0.000,15029.360,182358.070,291553.710,0,0,0,0,32.000,1,clúster-5,F
SEVILLA,1.000,1014354.860,279180.170,154022.780,159864.610,1,0,1,0,17.000,7,clúster-4,T
MADRID,10.000,749682.320,41643.340,585191.470,600648.780,0,0,0,0,18.000,3,clúster-4,F
MADRID,1.000,70508.320,66187.750,-31385.370,99027.980,0,0,0,0,21.000,13,clúster-8,F
GIPUZKOA,6.000,409499.590,89706.660,59467.220,57788.760,0,0,0,0,21.000,3,clúster-8,F
VALENCIA,15.000,1279769.580,995055.460,274760.790,206285.230,0,0,0,0,25.000,3,clúster-6,F
BARCELONA,4.000,218535.780,75142.070,-3908.200,1929.320,0,0,0,0,17.000,6,clúster-4,F
MADRID,1.000,381813.670,201360.000,559217.890,547948.750,0,0,1,0,27.000,7,clúster-6,F
GIPUZKOA,7.000,2579410.060,502068.700,-253417.070,-50403.380,0,0,0,0,19.000,7,clúster-8,F
LUGO,2.000,188199.650,37817.730,293911.840,328393.950,0,0,0,0,27.000,7,clúster-6,F
CORUÑA (A),1.000,191955.520,14054.710,107595.930,123616.820,0,0,0,0,20.000,6,clúster-8,F
GIPUZKOA,1.000,0.000,26237.600,58206.900,426587.160,0,0,0,0,25.000,12,clúster-6,F
LAS PALMAS,1.000,1614.420,388073.880,-343857.690,-89979.300,0,0,0,0,15.000,7,clúster-3,F
GIRONA,7.000,3005716.920,108406.720,140425.140,188871.130,0,0,0,0,22.000,7,clúster-7,F
PONTEVEDRA,6.000,309394.780,40612.270,229403.100,68242.980,0,0,0,0,21.000,3,clúster-8,F
GRANADA,0.000,1194976.460,335412.970,-53244.280,-33977.870,0,0,0,0,25.000,7,clúster-6,F
LUGO,1.000,91717.140,48359.270,158652.640,168105.830,0,0,0,0,21.000,3,clúster-8,F
GIPUZKOA,8.000,966961.540,591576.260,489356.770,505556.480,0,0,0,0,27.000,7,clúster-6,F
MADRID,30.000,1984445.810,228829.420,148116.470,334117.420,0,0,0,0,19.000,9,clúster-8,F
VALENCIA,8.000,1317676.120,207078.330,157104.610,450974.880,0,0,0,0,31.000,7,clúster-5,F
BARCELONA,1.000,0.000,880.350,151654.940,193303.250,0,0,0,0,21.000,10,clúster-8,F
ASTURIAS,43.000,1697669.600,416706.120,271750.150,99752.050,0,0,0,0,16.000,3,clúster-4,F
MALAGA,2.000,239400.630,141574.130,166373.170,590856.990,0,0,0,0,29.000,7,clúster-5,F
BIZKAIA,5.000,854850.800,96422.500,377331.640,381100.500,0,0,0,0,22.000,3,clúster-7,F
VALENCIA,1.000,50423.610,151016.250,138857.070,99050.130,0,0,0,0,19.000,6,clúster-8,F
VALENCIA,13.000,2133451.740,1130078.850,35648.720,166926.480,1,0,0,0,19.000,3,clúster-8,F
BIZKAIA,5.000,714153.980,533029.870,-261561.620,228002.800,0,0,0,0,14.000,6,clúster-3,F
ASTURIAS,3.000,323250.140,212513.420,-20353.500,-4356.150,0,0,0,0,23.000,14,clúster-7,F
ASTURIAS,5.000,345542.280,166218.730,-34000.480,232.600,0,0,0,0,25.000,6,clúster-6,F
CORDOBA,1.000,12180.230,3880.630,121745.230,163523.400,0,0,0,0,18.000,14,clúster-4,F
MADRID,1.000,0.000,106.120,3951.710,155422.370,0,0,0,0,20.000,6,clúster-8,F
CORDOBA,2.000,326531.520,62361.640,32551.550,64374.840,0,0,0,0,29.000,3,clúster-5,F
CADIZ,5.000,916540.680,198162.350,570029.660,755635.690,0,0,0,0,20.000,7,clúster-8,F
GIPUZKOA,2.000,21869.320,9817.480,863921.050,156295.040,0,0,0,0,28.000,12,clúster-5,F
GIPUZKOA,11.000,1268569.130,342196.990,342856.740,-120781.510,0,0,0,0,19.000,7,clúster-8,F
GIPUZKOA,11.000,782129.080,106949.830,-69828.740,-30645.520,0,0,0,0,15.000,9,clúster-3,F
MADRID,14.000,1404175.270,432670.390,635270.600,633224.670,0,0,0,0,17.000,10,clúster-4,F
BARCELONA,1.000,244920.760,137748.740,95.960,9527.800,0,0,0,0,15.000,10,clúster-3,F
VALENCIA,10.000,7262859.000,2328798.290,254893.060,307532.990,0,0,0,0,15.000,8,clúster-3,F
GIPUZKOA,11.000,533981.820,113974.830,218952.040,651776.740,0,0,0,0,20.000,3,clúster-8,F
CORUÑA (A),4.000,579348.990,248520.910,14142.670,15354.290,0,0,0,0,24.000,7,clúster-6,F
ASTURIAS,26.000,730379.490,369970.090,-363868.420,635706.750,0,0,0,0,19.000,17,clúster-8,F
CORUÑA (A),1.000,100550.880,112685.920,-89216.290,15276.770,0,0,0,0,20.000,13,clúster-8,F
MURCIA,1.000,0.000,-33061.630,280860.250,280860.250,0,0,0,0,20.000,6,clúster-8,F
BARCELONA,11.000,1074290.480,236456.810,452088.950,320527.610,0,0,0,0,15.000,7,clúster-3,F
BARCELONA,25.000,1146182.710,158621.490,77226.880,159382.260,0,0,0,0,19.000,9,clúster-8,F
BARCELONA,2.000,97520.920,11376.540,8292.370,8292.370,0,0,0,0,15.000,13,clúster-3,F
CASTELLON,4.000,388571.030,221488.600,-116058.640,115232.560,0,0,0,0,29.000,18,clúster-5,F
CORUÑA (A),8.000,218120.370,55881.560,34911.980,53009.980,0,0,0,0,17.000,10,clúster-4,F
BIZKAIA,140.000,7758569.070,2597650.050,-931187.460,1786355.780,0,0,0,0,16.000,10,clúster-4,F
BIZKAIA,8.000,578584.600,219144.440,42001.300,628860.360,0,0,0,0,14.000,9,clúster-3,F
CORUÑA (A),1.000,1500.000,24178.990,-23987.510,-12351.410,0,0,0,0,26.000,6,clúster-6,F
ALICANTE,12.000,839268.910,354015.250,-95723.560,43925.110,0,0,0,0,32.000,9,clúster-5,F
BARCELONA,3.000,255081.280,43062.770,-21623.990,94016.910,0,0,0,0,19.000,9,clúster-8,F
CORUÑA (A),3.000,268181.300,-18941.480,138927.080,175839.710,0,0,0,0,23.000,8,clúster-7,F
BIZKAIA,45.000,9548082.000,3085253.000,1634037.000,3088737.000,1,0,0,0,16.000,3,clúster-4,F
MURCIA,1.000,0.000,105065.980,-63904.550,58726.790,0,0,0,0,24.000,6,clúster-6,F
ALBACETE,1.000,0.000,148780.530,-87506.220,-61214.580,0,0,0,0,15.000,6,clúster-3,F
MURCIA,11.000,1386930.080,544399.720,-58423.330,2095962.250,0,0,0,0,24.000,17,clúster-6,F
HUELVA,8.000,660227.350,136393.200,142737.440,146866.720,0,0,0,0,26.000,6,clúster-6,F
MALAGA,1.000,54089.940,1635439.800,-697418.530,-31955.510,1,0,1,0,17.000,16,clúster-4,T
ASTURIAS,1.000,269010.650,861392.870,-56017.230,49511.050,0,0,0,0,29.000,6,clúster-5,F
CADIZ,5.000,855463.170,215112.230,325228.220,353315.630,0,0,0,0,20.000,7,clúster-8,F
ZARAGOZA,0.000,1682867.500,593127.090,35197.080,28461.190,0,0,0,0,24.000,7,clúster-6,F
BIZKAIA,5.000,1029987.940,67961.080,8037.170,107195.060,0,0,0,0,15.000,7,clúster-3,F
MADRID,9.000,306692.330,87533.980,370342.450,-1035586.440,0,0,0,0,35.000,3,clúster-5,F
ILLES BALEARS,12.000,1679371.000,145077.190,381132.350,475844.640,0,0,0,0,14.000,17,clúster-3,F
VALENCIA,3.000,389621.760,77079.360,119079.650,131434.660,0,0,0,0,17.000,13,clúster-4,F
LAS PALMAS,30.000,6711047.650,4519054.210,-1223276.470,1518518.330,0,0,0,0,26.000,7,clúster-6,F
ALICANTE,27.000,5791893.970,1416351.740,3215298.140,7908833.410,0,0,0,0,39.000,10,clúster-5,F
BARCELONA,2.000,102000.000,-2786489.170,2865212.780,17520070.140,0,0,0,0,19.000,13,clúster-8,F
CACERES,2.000,16570.000,93.070,1492705.360,2116872.520,0,0,0,0,16.000,13,clúster-4,F
HUESCA,1.000,189916.190,99403.100,84798.590,74698.430,0,0,0,0,29.000,16,clúster-5,F
MALAGA,25.000,2869458.370,2187730.990,-1111460.510,1496479.770,0,0,0,0,21.000,3,clúster-8,F
JAEN,1.000,36271.000,65.080,20553.670,24912.980,0,0,0,0,18.000,6,clúster-4,F
PONTEVEDRA,4.000,116328.810,328328.980,83146.860,98721.270,0,0,0,0,29.000,6,clúster-5,F
LAS PALMAS,18.000,1975919.300,559176.460,4739240.220,5286934.950,0,0,0,0,16.000,7,clúster-4,F
PONTEVEDRA,4.000,189300.300,220148.220,-195839.720,-195030.880,0,0,0,0,20.000,9,clúster-8,F
CADIZ,18.000,917000.330,180027.720,938858.000,1004730.700,0,0,0,0,16.000,19,clúster-4,F
CANTABRIA,0.000,326120.290,134593.910,86317.400,67787.230,0,0,0,0,28.000,6,clúster-5,F
NAVARRA,17.000,2761358.500,1240494.890,71622.800,690811.700,0,0,0,0,25.000,3,clúster-6,F
BARCELONA,4.000,718207.630,250473.030,57141.490,149374.610,0,0,0,0,27.000,1,clúster-6,F
JAEN,1.000,5652.090,12870.940,110.800,43778.210,0,0,0,0,17.000,3,clúster-4,F
MURCIA,3.000,3481127.210,1136529.730,656276.750,862123.380,0,0,0,0,22.000,7,clúster-7,F
GIRONA,1.000,17502.940,81800.770,-79893.920,5882.970,0,0,0,0,25.000,7,clúster-6,F
ASTURIAS,6.000,1299096.120,101659.480,646225.030,859799.550,0,0,0,0,21.000,7,clúster-8,F
VALLADOLID,4.000,646087.600,80765.770,159820.280,558798.440,0,0,0,0,27.000,7,clúster-6,F
VALENCIA,1.000,49409.330,421088.970,-96053.350,-58418.950,0,0,0,0,15.000,3,clúster-3,F
PONTEVEDRA,4.000,144219.620,31156.090,8266.330,13182.370,0,0,0,0,24.000,6,clúster-6,F
ZARAGOZA,1.000,249781.740,95569.360,-60946.270,-35495.000,0,0,0,0,20.000,1,clúster-8,F
VALENCIA,1.000,53464.020,16969.400,150424.410,13899.660,0,0,0,0,18.000,10,clúster-4,F
VALENCIA,1.000,24976.440,17575.120,8194.470,887112.570,0,0,0,0,15.000,6,clúster-3,F
ALICANTE,1.000,0.000,67337.660,-67337.660,-49509.100,0,0,0,0,22.000,7,clúster-7,F
PALENCIA,1.000,493418.020,7669884.750,-4040805.770,1820232.820,0,0,0,0,16.000,4,clúster-4,F
ALMERIA,5.000,625951.610,366208.330,-351906.100,-1037029.710,0,0,0,0,23.000,8,clúster-7,F
CIUDAD REAL,1.000,345887.910,33429.200,56014.720,35109.440,0,0,0,0,19.000,7,clúster-8,F
BARCELONA,2.000,140432.470,30748.510,16027.900,19300.810,1,0,1,0,16.000,17,clúster-4,T
MALAGA,14.000,833100.720,424698.620,-407251.610,-266963.110,0,0,0,0,19.000,9,clúster-8,F
ALMERIA,1.000,224116.470,273576.990,-93304.730,1773814.550,0,0,0,0,19.000,12,clúster-8,F
BARCELONA,5.000,1406501.130,247642.630,48636.420,158810.470,0,0,0,0,21.000,7,clúster-8,F
MURCIA,1.000,68715.800,190578.130,-167740.490,-120389.270,0,0,0,0,24.000,6,clúster-6,F
SANTA CRUZ DE TENERIFE,60.000,4932827.780,586659.890,925958.620,888307.340,0,0,0,0,22.000,6,clúster-7,F
MADRID,35.000,638169.200,593634.660,-449900.250,123494.770,0,0,0,0,15.000,19,clúster-3,F
MALAGA,47.000,5586866.710,526312.300,1924196.280,2381408.430,0,0,0,0,22.000,9,clúster-7,F
VALENCIA,1.000,243393.960,22242.790,87786.080,102209.020,0,0,0,0,26.000,7,clúster-6,F
NAVARRA,1.000,101896.010,82894.230,59573.370,64833.610,0,0,1,0,14.000,17,clúster-3,F
VALENCIA,1.000,15348.150,125052.600,173214.560,746551.200,0,0,0,0,15.000,7,clúster-3,F
MADRID,3.000,3293259.100,2050608.290,-934609.630,25936574.450,0,0,0,0,13.000,12,clúster-3,F
ALICANTE,1.000,0.000,597524.090,1199987.720,2053549.100,0,0,0,0,19.000,2,clúster-8,F
BARCELONA,1.000,78739.440,4481.960,3342.730,185365.610,0,0,0,0,18.000,13,clúster-4,F
BARCELONA,2.000,243808.520,53938.530,-47749.170,-52176.620,0,0,0,0,18.000,7,clúster-4,F
MADRID,3.000,326130.570,1944906.260,-415692.980,20175630.510,0,0,0,0,17.000,13,clúster-4,F
MURCIA,20.000,1066122.420,286687.880,-173152.720,273481.240,0,0,0,0,25.000,6,clúster-6,F
NAVARRA,1.000,93847.920,58979.820,-43785.640,18428.370,0,0,0,0,18.000,6,clúster-4,F
ILLES BALEARS,3.000,222158.300,126090.340,-39546.790,28095.400,0,0,0,0,30.000,3,clúster-5,F
MURCIA,49.000,1111989.010,79655.220,437858.210,511472.530,0,0,0,0,14.000,14,clúster-3,F
MURCIA,7.000,900753.340,267108.580,394419.910,600791.840,0,0,0,0,15.000,7,clúster-3,F
HUESCA,2.000,196596.930,30854.970,1273763.520,761831.510,0,0,0,0,29.000,2,clúster-5,F
ILLES BALEARS,2.000,143864.900,94167.390,-33544.740,-6844.860,0,0,0,0,20.000,13,clúster-8,F
VALENCIA,1.000,48337.600,17406.410,74737.440,20175.330,0,0,0,0,21.000,6,clúster-8,F
LLEIDA,5.000,1396886.100,1047403.070,-286386.650,443904.210,0,0,0,0,25.000,7,clúster-6,F
VALLADOLID,17.000,2284616.700,489304.750,572369.680,731176.710,0,0,0,0,19.000,3,clúster-8,F
NAVARRA,24.000,4558376.580,966559.280,1532299.500,2043512.570,0,0,0,0,16.000,3,clúster-4,F
LAS PALMAS,2.000,193453.080,74876.870,-64303.740,428574.720,0,0,0,0,27.000,14,clúster-6,F
BARCELONA,7.000,389074.580,156221.680,224474.920,256279.170,0,0,0,0,16.000,6,clúster-4,F
BARCELONA,5.000,1413473.600,363863.020,155272.640,240044.260,0,0,0,0,16.000,6,clúster-4,F
ALICANTE,1.000,85318.840,-1783.620,137880.340,220094.940,0,0,0,0,18.000,13,clúster-4,F
BARCELONA,1.000,635.000,17025.690,11361.810,13372.190,0,0,0,0,23.000,6,clúster-7,F
LA RIOJA,1.000,315089.690,413008.790,-22131.400,4648005.580,0,0,0,0,20.000,12,clúster-8,F
ZARAGOZA,3.000,346090.290,100013.960,85943.630,17427.270,1,0,0,0,15.000,3,clúster-3,F
BIZKAIA,8.000,406524.970,56465.460,130674.990,280626.080,0,0,0,0,29.000,3,clúster-5,F
MADRID,33.000,595070.580,75159.700,18544.660,39412.050,0,0,0,0,28.000,14,clúster-5,F
SANTA CRUZ DE TENERIFE,1.000,0.000,1310058.450,-27408.670,184225.830,0,0,0,0,22.000,7,clúster-7,F
BIZKAIA,12.000,3440076.620,3904203.860,-561708.710,171773.890,0,0,0,0,18.000,7,clúster-4,F
MADRID,8.000,310032.000,135224.230,-47953.280,-25896.190,0,0,0,0,18.000,10,clúster-4,F
ASTURIAS,5.000,197122.390,18693.180,9346.970,19397.600,0,0,0,0,17.000,13,clúster-4,F
MADRID,1.000,571698.270,71144.510,104551.620,167027.170,0,0,0,0,24.000,6,clúster-6,F
MADRID,95.000,2938597.520,453343.780,415878.680,386124.640,0,0,0,0,13.000,14,clúster-3,F
ASTURIAS,4.000,184973.360,52987.950,45891.080,48281.290,0,0,0,0,15.000,13,clúster-3,F
BARCELONA,13.000,6893602.080,1300916.570,1867.620,420858.870,0,0,0,0,22.000,8,clúster-7,F
GIPUZKOA,9.000,560550.030,96727.970,633194.190,739749.320,0,0,0,0,29.000,13,clúster-5,F
MURCIA,3.000,268633.630,13023.460,293263.900,307334.340,0,0,0,0,25.000,3,clúster-6,F
BADAJOZ,17.000,5352538.980,799976.800,5964622.930,6495093.040,0,0,0,0,28.000,3,clúster-5,F
GRANADA,4.000,1560955.900,456098.090,-377295.420,353583.180,0,0,0,0,28.000,7,clúster-5,F
MURCIA,7.000,480116.990,833733.410,-293635.550,370731.420,0,0,0,0,31.000,3,clúster-5,F
BIZKAIA,8.000,1736222.520,454107.670,196854.320,38940.930,1,0,0,0,18.000,3,clúster-4,F
VALENCIA,5.000,315518.280,167085.800,-30341.150,102749.060,0,0,0,0,19.000,7,clúster-8,F
BIZKAIA,6.000,1628186.190,106974.060,62479.710,71410.180,0,0,0,0,15.000,7,clúster-3,F
MURCIA,4.000,140245.550,224353.460,78700.620,185179.840,0,0,0,0,36.000,8,clúster-5,F
LUGO,3.000,228001.630,55394.490,41717.850,78369.060,0,0,0,0,24.000,3,clúster-6,F
CANTABRIA,13.000,1462391.620,429153.440,-85197.860,180114.530,0,0,0,0,18.000,8,clúster-4,F
PONTEVEDRA,10.000,379513.960,355854.340,-143886.180,-43219.450,0,0,0,0,29.000,14,clúster-5,F
ILLES BALEARS,1.000,40836.630,26602.500,-19535.910,433.180,0,0,0,0,14.000,4,clúster-3,F
MALAGA,10.000,358772.760,67833.500,-27513.230,21372.270,0,0,0,0,29.000,3,clúster-5,F
PONTEVEDRA,6.000,2230831.830,987899.660,-84493.490,1123450.490,0,0,0,0,15.000,7,clúster-3,F
VALENCIA,4.000,536525.490,119864.550,57408.660,86272.310,0,0,0,0,17.000,7,clúster-4,F
BARCELONA,3.000,251211.240,86858.010,31691.660,63311.050,0,0,0,0,28.000,3,clúster-5,F
MADRID,1.000,140854.360,20662.120,56580.620,964975.270,0,0,0,0,18.000,14,clúster-4,F
BARCELONA,1.000,17516.780,92734.920,-89094.600,-221235.210,0,0,0,0,16.000,16,clúster-4,F
PONTEVEDRA,10.000,546023.630,57763.340,757223.350,1385949.220,0,0,0,0,32.000,3,clúster-5,F
ASTURIAS,8.000,476000.460,36669.370,-12578.390,-160041.140,0,0,0,0,24.000,16,clúster-6,F
VALENCIA,24.000,989693.210,352707.090,-68544.920,189786.950,0,0,0,0,22.000,9,clúster-7,F
TERUEL,2.000,130997.550,102364.490,-64747.850,60109.270,1,0,0,0,15.000,7,clúster-3,F
MADRID,5.000,294845.870,111574.910,121151.340,15607.240,1,0,0,0,16.000,6,clúster-4,F
PONTEVEDRA,7.000,380598.780,264888.620,57013.360,86516.770,0,0,0,0,26.000,3,clúster-6,F
SANTA CRUZ DE TENERIFE,7.000,0.000,1627448.870,-1494138.260,-1188152.460,0,0,0,0,22.000,13,clúster-7,F
ALICANTE,1.000,2201360.960,894173.400,836221.950,1896964.370,0,0,0,0,14.000,7,clúster-3,F
SANTA CRUZ DE TENERIFE,1.000,0.000,16386.810,246027.600,401780.240,0,0,0,0,21.000,12,clúster-8,F
TERUEL,46.000,9432986.030,2113638.300,1455528.310,3083749.290,0,0,0,0,28.000,8,clúster-5,F
PONTEVEDRA,1.000,0.000,89502.370,-51684.490,-50112.800,0,0,0,0,15.000,3,clúster-3,F
MADRID,8.000,286434.210,95395.030,-28253.640,114915.240,0,0,0,0,19.000,13,clúster-8,F
VALENCIA,3.000,302878.220,341534.890,25747.720,279632.650,0,0,0,0,17.000,7,clúster-4,F
ASTURIAS,1.000,121302.400,981.770,59654.390,59845.240,0,0,0,0,18.000,7,clúster-4,F
VALENCIA,2.000,158810.110,90537.880,76890.030,221048.900,0,0,0,0,24.000,3,clúster-6,F
CANTABRIA,3.000,337103.330,36494.490,64398.510,64910.950,0,0,0,0,20.000,7,clúster-8,F
VALENCIA,1.000,78506.980,1725375.210,-1298140.040,449594.450,0,0,0,0,18.000,4,clúster-4,F
VALENCIA,33.000,1796699.910,379918.400,469210.960,351516.030,0,0,0,0,20.000,16,clúster-8,F
TOLEDO,6.000,193502.410,157659.380,-112623.430,32021.430,0,0,0,0,22.000,16,clúster-7,F
ALICANTE,2.000,78096.910,27266.910,20005.410,36822.300,0,0,0,0,18.000,6,clúster-4,F
MALAGA,1.000,808147.040,18824.250,-20687.050,-46763.370,0,0,0,0,17.000,19,clúster-4,F
LAS PALMAS,15.000,1358766.560,926602.200,2789776.900,7075729.870,0,0,0,0,20.000,8,clúster-8,F
ALICANTE,1.000,593247.800,290658.390,95654.410,295072.920,0,0,0,0,21.000,7,clúster-8,F
PONTEVEDRA,4.000,634367.750,96507.530,355452.380,476283.880,0,0,0,0,22.000,7,clúster-7,F
